Timestamp,\TPOL,TZ01,TZ02,TZ03,TZ04,TZ05,TZ06,TZ07,TZ09,TZ0A,TZ0B,1P05V_CAM_F,1P8VSUS_ORG,1P8V_CAM_F,1P8V_TOUCH,2P8V_CAM_F,3P3V_TOUCH,3P3_PANEL,3P3_Retimer0,3P3_Retimer1,3P3_SSD,3P3_WLAN,5V_VBUS,DISPLAY_BACKLIGHT,PMIC1,PMIC2,PMIC3,PMIC4,RAPL_Package0_DRAM,RAPL_Package0_PKG,RAPL_Package0_PP0,RAPL_Package0_PP1,TI_SCVR,VCCIO,VSYS
12:00:57.279,0.00,79.45,57.45,52.45,42.45,33.05,33.05,57.45,44.95,51.05,51.35,0.00,79.10,0.00,0.09,0.00,72.42,787.78,0.00,0.00,125.60,241.72,0.64,137.75,13422.70,2888.71,1222.46,3326.11,234.80,12536.75,8142.71,2190.68,22634.58,217.91,24489.02
12:01:02.279,0.00,79.55,57.45,52.45,42.45,33.05,33.05,57.45,44.95,51.15,51.45,0.00,78.73,0.00,0.08,0.00,72.30,754.43,0.00,0.00,158.88,231.85,1.40,137.13,11790.89,2507.43,1217.61,2851.33,230.54,10323.04,6893.07,1797.80,19976.88,227.03,21869.88
12:01:07.279,0.00,79.75,57.45,52.45,42.45,33.05,33.05,57.45,44.95,51.15,51.45,0.00,79.70,0.00,0.04,0.00,72.37,789.64,0.00,0.00,156.54,232.84,0.55,137.08,14550.77,3158.64,1228.18,3562.36,238.86,13019.08,8805.80,2367.67,24416.78,225.74,25824.42
12:01:12.279,0.00,79.85,57.45,52.45,42.45,33.05,33.05,57.45,44.95,51.15,51.45,0.00,79.46,0.00,0.03,0.00,72.28,817.01,0.00,0.00,128.22,238.05,1.30,137.70,14100.65,3111.66,1226.41,3501.80,237.21,12793.73,8615.14,2320.48,23679.46,218.98,25637.40
12:01:17.279,0.00,79.85,57.55,52.45,42.45,33.05,33.05,57.55,44.95,51.15,51.45,0.00,79.18,0.00,0.03,0.00,72.50,773.35,0.00,0.00,139.30,232.84,1.15,137.93,13353.47,2849.08,1209.95,3283.98,230.43,12095.28,8000.10,2159.86,22434.13,220.28,24322.54
12:01:22.279,0.00,79.85,57.55,52.45,42.45,33.05,33.05,57.55,44.95,51.15,51.45,0.00,78.99,0.00,0.02,0.00,72.08,790.54,0.00,0.00,141.46,245.22,0.53,136.92,12169.86,2770.66,1209.65,3096.16,227.17,11047.73,7437.54,2002.44,20777.84,222.40,22841.94
12:01:27.279,0.00,79.45,57.65,52.45,42.45,33.05,33.05,57.65,44.95,50.95,51.25,0.00,79.21,0.00,0.08,0.00,72.26,798.36,0.00,0.00,135.47,254.31,0.71,136.61,13034.04,2863.51,1223.78,3306.11,235.10,12027.77,7888.88,2150.93,22123.93,221.00,23925.75
12:01:32.279,0.00,79.25,57.65,52.55,42.55,33.15,33.15,57.65,44.95,51.05,51.35,0.00,79.56,0.00,0.16,0.00,72.47,789.18,0.00,0.00,156.55,233.37,0.69,137.56,13449.41,2974.21,1227.13,3384.58,237.87,12291.72,8306.08,2253.94,22787.43,227.79,24971.64
12:01:37.279,0.00,79.15,57.65,52.45,42.55,33.15,33.15,57.65,44.95,50.95,51.35,0.00,79.43,0.00,0.05,0.00,73.10,787.80,0.00,0.00,136.01,236.53,1.30,137.08,13357.98,2817.38,1212.11,3265.06,230.83,12052.33,7949.83,2138.36,22353.35,220.71,24247.64
12:01:42.279,0.00,79.15,57.65,52.45,42.55,33.15,33.15,57.65,44.95,50.95,51.15,0.00,78.96,0.00,0.08,0.00,72.72,768.55,0.00,0.00,141.61,234.66,1.99,138.22,13275.15,2804.07,1210.63,3201.03,228.03,11763.76,7845.85,2085.31,22226.71,217.57,23877.80
12:01:47.279,0.00,79.45,57.55,52.55,42.55,33.15,33.15,57.55,45.05,51.15,51.45,0.00,78.53,0.00,0.01,0.00,72.39,775.72,0.00,0.00,151.59,240.29,0.89,136.57,12246.19,2639.58,1217.17,2991.22,231.58,11340.54,7282.80,1914.21,20765.46,225.30,22999.60
12:01:52.279,0.00,79.15,57.55,52.55,42.55,33.15,33.15,57.55,44.95,51.05,51.35,0.00,78.51,0.00,0.03,0.00,72.17,787.58,0.00,0.00,143.45,237.17,0.40,138.11,11805.42,2510.10,1188.74,2850.37,217.95,10458.41,6873.21,1806.17,19962.42,222.24,21858.48
12:01:57.279,0.00,79.25,57.55,52.55,42.55,33.15,33.15,57.45,44.95,51.05,51.35,0.00,79.35,0.00,0.03,0.00,72.53,812.25,0.00,0.00,133.04,234.11,0.79,135.83,13642.94,3071.77,1225.55,3458.57,237.49,12643.14,8457.85,2283.63,23146.62,221.43,25063.68
12:02:02.279,0.00,79.25,57.45,52.45,42.55,33.25,33.25,57.45,45.05,51.05,51.35,0.00,80.06,0.00,0.06,0.00,72.35,788.68,0.00,0.00,169.12,236.49,0.97,136.60,13863.00,3030.45,1236.84,3424.83,241.87,12372.27,8392.35,2255.49,23239.93,228.97,25267.52
12:02:07.279,0.00,79.45,57.45,52.45,42.55,33.25,33.25,57.45,45.05,51.05,51.35,0.00,79.12,0.00,0.04,0.00,72.30,766.15,0.00,0.00,142.43,238.76,1.14,137.54,12095.17,2716.74,1204.03,3153.17,227.12,11480.54,7438.31,2050.29,20753.38,219.78,22650.27
12:02:12.279,0.00,79.45,57.45,52.45,42.55,33.25,33.25,57.45,45.05,51.15,51.45,0.00,79.83,0.00,0.00,0.00,72.53,779.96,0.00,0.00,145.50,241.47,0.87,138.75,14374.21,3143.80,1220.34,3513.55,237.74,12739.74,8634.65,2326.26,24114.04,225.78,25994.52
12:02:17.279,0.00,79.55,57.45,52.45,42.55,33.25,33.25,57.45,45.05,51.15,51.45,0.00,78.38,0.00,0.03,0.00,72.57,776.98,0.00,0.00,130.74,230.09,2.10,136.87,12096.62,2485.85,1198.55,2971.66,223.93,10858.05,7077.79,1916.82,20388.28,217.99,22231.15
12:02:22.279,0.00,79.65,57.45,52.55,42.55,33.25,33.25,57.45,45.05,51.25,51.55,0.00,78.90,0.00,0.04,0.00,72.65,814.68,0.00,0.00,134.73,236.75,1.71,137.42,12653.86,2797.28,1220.79,3237.01,234.04,11629.59,7701.85,2110.52,21572.92,220.67,23529.38
12:02:27.279,0.00,79.35,57.45,52.55,42.55,33.25,33.25,57.45,45.05,51.05,51.45,0.00,79.32,0.00,0.02,0.00,72.50,801.91,0.00,0.00,118.80,238.86,1.40,137.51,13933.53,3201.32,1232.38,3577.21,240.41,12844.58,8634.23,2373.54,23715.14,216.43,25579.99
12:02:32.279,0.00,79.45,57.45,52.45,42.55,33.25,33.25,57.45,45.05,51.15,51.45,0.00,79.50,0.00,0.06,0.00,72.37,778.04,0.00,0.00,143.97,235.65,0.60,137.07,13816.78,2995.64,1217.63,3416.76,234.70,12559.97,8363.47,2256.36,23169.93,221.74,25102.23
12:02:37.279,0.00,78.95,57.45,52.45,42.55,33.25,33.25,57.45,45.05,51.15,51.45,0.00,78.64,0.00,0.06,0.00,73.27,795.69,0.00,0.00,116.40,236.49,0.38,137.80,12216.68,2791.61,1211.86,3136.97,227.57,11322.06,7506.97,2033.63,20966.68,213.93,22955.18
12:02:42.279,0.00,78.95,57.45,52.45,42.55,33.25,33.25,57.45,44.95,50.95,51.25,0.00,79.17,0.00,0.06,0.00,72.34,770.82,0.00,0.00,122.96,236.33,1.75,136.95,13700.47,2957.73,1226.34,3310.09,237.36,11404.80,8261.75,2166.20,22969.82,215.97,24804.49
12:02:47.279,0.00,79.15,57.45,52.45,42.55,33.25,33.25,57.45,44.95,51.05,51.35,0.00,78.52,0.00,0.02,0.00,72.63,781.72,0.00,0.00,147.77,234.80,1.35,137.00,12125.40,2671.21,1197.83,3039.52,225.10,11630.25,7192.09,1955.54,20588.40,222.23,22583.22
12:02:52.279,0.00,78.95,57.45,52.45,42.55,33.25,33.25,57.45,44.95,50.95,51.25,0.00,80.08,0.00,0.03,0.00,72.35,777.94,0.00,0.00,177.10,238.39,1.82,137.01,13905.42,3108.02,1216.07,3480.76,236.40,12652.49,8527.92,2303.69,23447.40,232.25,25411.03
12:02:57.279,0.00,78.75,57.45,52.45,42.55,33.25,33.25,57.45,45.05,51.05,51.45,0.00,79.73,0.00,0.08,0.00,72.55,775.75,0.00,0.00,138.87,237.57,1.84,138.09,14123.65,3084.58,1230.27,3485.46,237.64,12868.06,8597.18,2311.08,23766.38,221.30,25689.39
12:03:02.279,0.00,79.45,57.45,52.45,42.65,33.25,33.25,57.45,45.15,51.15,51.45,0.00,80.27,0.00,0.00,0.00,72.87,782.26,0.00,0.00,232.19,239.65,1.57,137.81,13760.72,2947.07,1240.86,3399.94,241.49,12000.23,8198.26,2238.86,23112.59,251.10,25091.70
12:03:07.279,0.00,79.65,57.45,52.45,42.65,33.25,33.25,57.45,45.15,51.15,51.45,0.00,79.17,0.00,0.01,0.00,72.51,781.63,0.00,0.00,136.35,242.87,1.47,137.42,12735.99,2840.33,1215.62,3250.85,230.23,12219.17,7812.75,2132.54,21747.89,220.64,23660.29
12:03:12.279,0.00,79.65,57.45,52.45,42.65,33.25,33.25,57.45,45.15,51.25,51.55,0.00,79.27,0.00,0.08,0.00,72.58,780.36,0.00,0.00,120.29,242.51,1.20,137.42,13580.32,3073.63,1222.87,3477.57,234.74,12302.13,8221.95,2240.58,23462.49,217.33,24800.47
12:03:17.279,0.00,79.85,57.55,52.45,42.65,33.25,33.25,57.55,45.25,51.25,51.55,0.00,79.41,0.00,0.05,0.00,72.69,780.91,0.00,0.00,124.80,234.56,1.50,137.85,14338.30,3042.85,1224.60,3454.25,237.29,12412.52,8742.01,2349.00,23500.45,217.13,25887.89
12:03:22.279,0.00,79.75,57.55,52.45,42.65,33.25,33.25,57.55,45.15,51.15,51.45,0.00,78.71,0.00,0.03,0.00,73.02,781.64,0.00,0.00,120.81,238.00,0.47,137.56,12596.50,2621.67,1216.86,3124.81,230.13,11708.28,7459.94,2034.70,21153.20,216.77,23105.27
12:03:27.279,0.00,79.75,57.55,52.55,42.65,33.25,33.25,57.65,45.15,51.25,51.55,0.00,78.63,0.00,0.00,0.00,72.53,799.05,0.00,0.00,118.81,240.14,1.66,137.52,12398.34,2679.61,1207.63,3130.08,226.80,11719.76,7488.03,2038.32,20983.98,216.87,22972.73
12:03:32.279,0.00,79.95,57.65,52.55,42.65,33.25,33.25,57.65,45.15,51.25,51.55,0.00,79.32,0.00,0.02,0.00,72.32,766.94,0.00,0.00,126.04,238.30,1.46,137.16,14248.39,3092.13,1221.26,3497.06,236.37,12291.34,8605.19,2322.20,23836.66,215.34,25747.64
12:03:37.279,0.00,79.75,57.65,52.55,42.65,33.25,33.25,57.65,45.15,51.25,51.55,0.00,78.62,0.00,0.05,0.00,72.60,772.45,0.00,0.00,138.05,237.73,0.87,136.89,12422.99,2608.98,1205.05,3078.55,227.64,11316.44,7338.43,1991.40,20955.12,217.66,22870.70
12:03:42.279,0.00,79.75,57.65,52.55,42.65,33.25,33.25,57.65,45.15,51.25,51.55,0.00,79.12,0.00,0.10,0.00,72.49,763.21,0.00,0.00,125.43,237.91,0.46,136.54,12860.71,2839.48,1208.30,3266.26,229.66,11781.74,7854.21,2141.41,21916.20,215.18,23717.63
12:03:47.279,0.00,79.65,57.65,52.55,42.65,33.25,33.25,57.65,45.15,51.15,51.45,0.00,78.37,0.00,0.06,0.00,72.33,769.45,0.00,0.00,131.82,242.24,0.61,137.86,11525.26,2446.42,1190.94,2825.56,219.86,10520.86,6772.94,1792.53,19561.63,218.27,21495.35
12:03:52.279,0.00,79.25,57.65,52.55,42.65,33.25,33.25,57.65,45.05,51.05,51.35,0.00,79.69,0.00,0.02,0.00,72.85,782.92,0.00,0.00,128.27,239.75,1.04,136.82,14274.14,3066.67,1220.95,3453.95,236.07,12621.40,8526.57,2280.31,23809.95,216.06,25639.38
12:03:57.279,0.00,79.15,57.55,52.55,42.65,33.25,33.25,57.45,45.15,51.15,51.55,0.00,78.90,0.00,0.03,0.00,72.84,804.15,0.00,0.00,107.04,237.44,0.92,137.73,13584.79,2888.38,1212.64,3323.62,231.83,12088.16,8135.92,2183.77,22660.63,212.95,24633.32
12:04:02.279,0.00,79.35,57.45,52.55,42.65,33.25,33.25,57.45,45.15,51.25,51.55,0.00,79.21,0.00,0.06,0.00,72.88,790.42,0.00,0.00,168.46,238.31,0.91,138.18,13354.07,2911.52,1219.63,3344.16,237.62,12147.67,8057.27,2196.13,22509.66,229.86,24524.76
12:04:07.279,0.00,79.75,57.45,52.55,42.65,33.25,33.25,57.45,45.15,51.25,51.55,0.00,78.78,0.00,0.07,0.00,72.00,816.49,0.00,0.00,125.95,236.16,0.66,138.70,13365.65,2929.95,1219.31,3367.36,234.23,12222.75,8156.73,2219.45,22655.02,218.30,24532.23
12:04:12.279,0.00,79.75,57.45,52.45,42.65,33.25,33.25,57.45,45.25,51.25,51.55,0.00,78.37,0.00,0.07,0.00,72.53,763.68,0.00,0.00,120.26,241.39,0.73,136.32,11781.15,2518.49,1193.55,2837.55,219.51,10542.85,6926.55,1808.93,19797.42,215.35,21850.12
12:04:17.279,0.00,79.95,57.45,52.55,42.65,33.25,33.25,57.45,45.25,51.35,51.75,0.00,79.93,0.00,0.04,0.00,72.54,800.74,0.00,0.00,134.88,238.46,0.86,137.63,14546.22,3170.71,1228.21,3560.79,240.44,13325.41,8967.79,2410.29,24341.26,220.55,26628.20
12:04:22.279,0.00,79.95,57.55,52.55,42.65,33.35,33.35,57.55,45.25,51.35,51.65,0.00,78.45,0.00,0.03,0.00,72.44,762.91,0.00,0.00,124.24,240.52,1.04,136.56,11798.15,2559.62,1203.43,2946.09,224.89,10882.66,7068.37,1884.47,20026.53,215.08,22013.70
12:04:27.279,0.00,79.95,57.55,52.55,42.65,33.35,33.35,57.55,45.15,51.25,51.55,0.00,78.92,0.00,0.06,0.00,72.52,810.91,0.00,0.00,99.14,236.59,1.49,137.76,13580.64,2920.51,1211.55,3321.82,233.20,11807.60,8148.76,2181.97,23688.93,211.72,24685.90
12:04:32.279,0.00,79.65,57.45,52.55,42.65,33.35,33.35,57.55,45.15,51.25,51.55,0.00,79.33,0.00,0.02,0.00,72.17,763.65,0.00,0.00,144.16,239.95,1.40,137.18,14378.70,3220.37,1223.34,3571.96,238.96,13082.04,8790.79,2367.27,23293.36,218.37,26083.60
12:04:37.279,0.00,79.65,57.45,52.55,42.65,33.35,33.35,57.45,45.15,51.35,51.65,0.00,79.27,0.00,0.12,0.00,72.67,790.61,0.00,0.00,124.14,237.51,1.88,137.02,13684.44,2984.03,1215.99,3397.44,234.71,12378.41,8261.82,2247.00,23103.37,216.60,24938.68
12:04:42.279,0.00,79.75,57.45,52.55,42.65,33.35,33.35,57.45,45.25,51.35,51.65,0.00,78.71,0.00,0.06,0.00,72.70,773.41,0.00,0.00,106.03,236.77,1.18,136.89,12716.12,2808.90,1215.75,3241.72,229.65,11595.93,7759.96,2124.66,21572.86,211.35,23502.94
12:04:47.279,0.00,79.75,57.45,52.55,42.75,33.35,33.35,57.45,45.35,51.35,51.75,0.00,79.60,0.00,0.07,0.00,72.61,794.83,0.00,0.00,133.68,236.86,1.25,137.32,14417.50,3142.55,1235.05,3578.63,241.97,12873.14,8737.41,2376.46,24083.85,219.23,26074.33
12:04:52.279,0.00,79.95,57.55,52.55,42.65,33.35,33.35,57.55,45.25,51.35,51.65,0.00,79.72,0.00,0.04,0.00,72.81,761.85,0.00,0.00,156.60,239.91,0.29,136.53,14222.78,3105.62,1223.90,3499.01,232.16,12548.95,8386.70,2218.81,23827.56,218.94,25727.88
12:04:57.279,0.00,80.05,57.65,52.45,42.65,33.35,33.35,57.55,45.25,51.25,51.55,0.00,78.07,0.00,0.04,0.00,71.98,780.69,0.00,0.00,112.12,241.30,0.73,137.15,11935.14,2488.41,1181.69,2833.12,217.99,10641.93,6999.18,1840.70,19991.86,217.68,21914.78
12:05:02.279,0.00,79.75,57.55,52.45,42.65,33.35,33.35,57.55,45.25,51.25,51.55,0.00,78.76,0.00,0.08,0.00,72.50,785.78,0.00,0.00,196.19,242.46,0.28,135.46,12259.89,2560.19,1197.24,2899.98,220.87,11087.81,7103.68,1847.55,20530.63,235.45,22554.64
12:05:07.279,0.00,79.75,57.55,52.45,42.65,33.35,33.35,57.55,45.15,51.15,51.45,0.00,79.63,0.00,0.14,0.00,72.49,789.63,0.00,0.00,138.04,239.59,1.36,137.59,14101.70,3075.60,1220.06,3482.95,239.51,12845.82,8587.81,2304.97,23707.28,221.89,25582.78
12:05:12.279,0.00,79.85,57.55,52.45,42.65,33.35,33.35,57.55,45.25,51.25,51.55,0.00,79.34,0.00,0.07,0.00,72.71,791.13,0.00,0.00,113.07,238.28,0.45,136.63,13914.20,2984.53,1228.28,3415.08,239.56,12394.78,8430.42,2251.90,23278.63,213.40,25211.01
12:05:17.279,0.00,79.85,57.55,52.55,42.75,33.35,33.35,57.55,45.35,51.35,51.65,0.00,78.62,0.00,0.21,0.00,72.73,770.58,0.00,0.00,149.61,236.03,1.24,137.47,12483.34,2708.03,1202.02,3029.11,225.73,11171.66,7365.40,1945.49,21125.46,222.49,23004.05
12:05:22.279,0.00,79.65,57.55,52.55,42.75,33.35,33.35,57.55,45.35,51.35,51.75,0.00,79.53,0.00,0.02,0.00,72.30,784.53,0.00,0.00,123.59,241.63,1.25,138.07,13891.19,3003.70,1216.39,3428.95,234.54,12493.02,8427.25,2266.37,23258.59,217.49,25161.62
12:05:27.279,0.00,79.75,57.55,52.55,42.65,33.35,33.35,57.55,45.15,51.25,51.55,0.00,79.25,0.00,0.06,0.00,72.75,818.46,0.00,0.00,113.77,235.23,0.87,139.16,13698.13,2866.83,1225.84,3311.99,234.83,12110.65,8166.09,2180.59,22856.09,212.13,24758.13
12:05:32.279,0.00,79.45,57.55,52.55,42.65,33.35,33.35,57.55,45.15,51.25,51.55,0.00,78.44,0.00,0.02,0.00,72.31,799.74,0.00,0.00,136.63,236.57,0.53,137.05,11898.49,2513.04,1187.23,2877.85,217.79,10646.22,6961.96,1829.58,20051.62,225.36,22053.54
12:05:37.279,0.00,79.45,57.55,52.55,42.65,33.35,33.35,57.55,45.15,51.15,51.55,0.00,79.05,0.00,0.01,0.00,72.90,773.72,0.00,0.00,115.32,241.74,0.64,137.12,13509.04,2947.00,1222.15,3368.35,236.49,12571.45,8217.29,2215.74,22771.78,213.08,24649.36
12:05:42.279,0.00,79.75,57.55,52.55,42.65,33.35,33.35,57.55,45.15,51.25,51.55,0.00,78.94,0.00,0.02,0.00,72.29,763.68,0.00,0.00,117.54,242.16,1.62,137.70,13605.96,2932.71,1212.62,3334.93,233.50,11917.19,8098.86,2194.71,22525.92,212.78,24395.49
12:05:47.279,0.00,79.55,57.55,52.55,42.65,33.35,33.35,57.55,45.15,51.25,51.55,0.00,79.31,0.00,0.06,0.00,73.24,771.65,0.00,0.00,132.40,233.48,1.05,136.96,13093.35,2862.84,1222.81,3322.60,237.01,11878.52,8080.38,2179.78,22605.38,218.30,24415.68
12:05:52.279,0.00,79.55,57.55,52.55,42.75,33.35,33.35,57.55,45.25,51.25,51.65,0.00,79.20,0.00,0.06,0.00,72.58,778.88,0.00,0.00,115.03,239.47,0.60,136.63,13284.65,2908.85,1216.61,3346.24,233.21,12607.54,8117.54,2201.24,22410.27,214.51,24356.07
12:05:57.279,0.00,79.45,57.55,52.65,42.75,33.35,33.35,57.55,45.25,51.35,51.65,0.00,78.95,0.00,0.04,0.00,72.64,761.14,0.00,0.00,113.50,240.48,1.02,136.55,13448.56,2933.15,1217.12,3349.90,233.57,11918.25,8104.07,2200.56,22709.63,212.58,24497.19
12:06:02.279,0.00,79.35,57.55,52.65,42.75,33.35,33.35,57.55,45.25,51.35,51.65,0.00,79.20,0.00,0.07,0.00,72.93,787.12,0.00,0.00,146.50,241.99,1.48,139.02,12897.20,2834.18,1212.82,3272.35,232.36,11825.23,7834.36,2141.72,21912.84,221.47,23827.14
12:06:07.279,0.00,79.35,57.55,52.65,42.75,33.35,33.35,57.55,45.25,51.25,51.65,0.00,78.95,0.00,0.03,0.00,72.39,803.60,0.00,0.00,123.42,240.06,0.62,136.07,13603.20,2942.87,1217.55,3355.96,231.73,12366.33,8175.07,2206.26,22806.72,217.71,24811.20
12:06:12.279,0.00,79.35,57.55,52.65,42.75,33.35,33.35,57.55,45.25,51.25,51.65,0.00,78.97,0.00,0.08,0.00,72.44,793.51,0.00,0.00,132.28,242.57,0.88,137.34,13439.83,2823.85,1225.49,3285.41,234.55,12014.72,7988.67,2160.57,22575.59,218.87,24451.14
12:06:17.279,0.00,79.55,57.55,52.65,42.75,33.35,33.35,57.55,45.25,51.35,51.65,0.00,79.28,0.00,0.13,0.00,72.84,810.68,0.00,0.00,154.93,236.90,0.51,138.12,13673.60,2951.73,1215.29,3374.94,235.00,12124.73,8208.88,2211.85,22948.50,226.77,24878.29
12:06:22.279,0.00,79.75,57.55,52.65,42.75,33.35,33.35,57.65,45.35,51.35,51.75,0.00,79.04,0.00,0.11,0.00,72.71,806.40,0.00,0.00,124.96,236.97,0.08,136.40,13368.38,2794.18,1214.25,3280.73,231.07,11993.87,7987.75,2158.89,22406.28,218.63,24308.41
12:06:27.279,0.00,79.95,57.65,52.65,42.75,33.35,33.35,57.65,45.35,51.35,51.75,0.00,78.84,0.00,0.02,0.00,72.25,766.81,0.00,0.00,117.00,234.83,1.94,138.18,12630.18,2696.80,1204.70,3156.66,226.60,11640.06,7566.26,2058.96,21401.09,214.61,23255.59
12:06:32.279,0.00,79.95,57.65,52.65,42.75,33.35,33.35,57.65,45.35,51.35,51.75,0.00,79.19,0.00,0.04,0.00,72.51,791.77,0.00,0.00,111.41,236.20,1.28,137.44,13699.86,2938.65,1229.60,3388.14,235.97,12211.37,8286.71,2232.03,22951.61,213.42,24897.10
12:06:37.279,0.00,79.95,57.65,52.65,42.75,33.35,33.35,57.65,45.35,51.35,51.75,0.00,79.53,0.00,0.02,0.00,72.53,783.42,0.00,0.00,123.59,238.37,0.35,137.64,13503.65,2912.48,1217.80,3368.70,234.47,12410.17,8189.00,2220.42,22711.90,217.22,24618.09
12:06:42.279,0.00,79.95,57.75,52.65,42.75,33.35,33.35,57.75,45.25,51.35,51.65,0.00,78.30,0.00,0.08,0.00,72.58,796.88,0.00,0.00,127.93,238.40,1.15,137.08,11828.23,2522.13,1197.27,2978.40,221.70,10627.09,7061.12,1913.57,20102.33,218.24,22031.58
12:06:47.279,0.00,79.85,57.75,52.75,42.75,33.35,33.35,57.75,45.25,51.35,51.75,0.00,78.11,0.00,0.08,0.00,72.30,781.64,0.00,0.00,126.85,237.27,0.61,138.18,11485.87,2394.62,1184.79,2773.86,216.97,10231.33,6678.10,1754.52,19470.18,218.20,21353.81
12:06:52.279,0.00,79.65,57.75,52.75,42.75,33.35,33.35,57.65,45.25,51.25,51.65,0.00,79.64,0.00,0.03,0.00,72.86,787.39,0.00,0.00,134.92,234.79,0.83,136.71,14705.19,3277.39,1229.38,3627.56,242.22,13247.28,8944.80,2414.93,24743.79,219.54,26602.14
12:06:57.279,0.00,79.35,57.55,52.65,42.75,33.35,33.35,57.65,45.25,51.25,51.65,0.00,79.15,0.00,0.07,0.00,72.72,782.29,0.00,0.00,123.26,233.04,1.65,138.09,13647.56,3006.14,1229.61,3432.22,239.09,11918.51,8323.98,2266.18,23077.31,215.51,24963.78
12:07:02.279,0.00,79.35,57.55,52.65,42.75,33.35,33.35,57.55,45.25,51.25,51.65,0.00,79.46,0.00,0.06,0.00,72.77,821.72,0.00,0.00,160.72,234.93,1.46,138.06,12921.98,3024.77,1226.67,3395.90,236.20,12820.99,8110.58,2230.19,22197.49,228.38,24239.43
12:07:07.279,0.00,79.45,57.55,52.55,42.75,33.35,33.35,57.55,45.25,51.25,51.55,0.00,79.77,0.00,0.13,0.00,72.87,788.05,0.00,0.00,151.15,241.99,0.83,137.47,14047.45,3090.62,1222.33,3473.93,235.77,12507.01,8493.48,2294.94,23607.94,224.19,25540.63
12:07:12.279,0.00,79.45,57.55,52.45,42.75,33.45,33.45,57.55,45.25,51.15,51.45,0.00,79.21,0.00,0.00,0.00,72.64,775.89,0.00,0.00,145.95,239.43,0.56,136.89,12907.11,2886.63,1221.16,3315.20,235.07,12244.06,7961.19,2177.91,22054.94,222.19,23942.54
12:07:17.279,0.00,79.25,57.55,52.45,42.65,33.45,33.45,57.55,45.15,51.05,51.35,0.00,79.38,0.00,0.08,0.00,72.59,775.49,0.00,0.00,130.53,236.46,1.33,136.46,13686.41,2904.89,1205.30,3322.18,232.05,11745.75,8106.62,2183.51,22922.85,218.11,24771.34
12:07:22.279,0.00,79.45,57.55,52.45,42.65,33.45,33.45,57.55,45.15,51.05,51.35,0.00,79.23,0.00,0.02,0.00,72.85,767.89,0.00,0.00,138.87,236.93,1.88,138.68,13210.25,2934.03,1237.26,3380.77,242.81,12538.32,8104.22,2217.01,22452.90,220.11,24366.03
12:07:27.279,0.00,79.25,57.55,52.45,42.55,33.45,33.45,57.55,45.15,51.05,51.35,0.00,79.16,0.00,0.02,0.00,72.76,764.61,0.00,0.00,126.93,239.34,0.92,137.47,13358.76,2998.12,1218.01,3418.86,235.89,12191.23,8244.82,2257.10,22696.71,216.63,24621.14
12:07:32.279,0.00,79.25,57.55,52.45,42.55,33.45,33.45,57.55,44.95,51.05,51.25,0.00,79.08,0.00,0.06,0.00,72.33,747.01,0.00,0.00,125.23,239.00,0.81,136.42,13263.46,2925.69,1204.28,3279.53,225.73,11229.83,7525.80,2018.28,22328.68,215.93,24153.25
12:07:37.279,0.00,79.45,57.45,52.35,42.55,33.45,33.45,57.45,45.05,51.05,51.35,0.00,79.41,0.00,0.03,0.00,72.66,797.94,0.00,0.00,145.21,235.66,0.90,137.81,13298.01,2927.49,1216.36,3319.13,235.88,12650.89,8515.81,2297.99,22508.20,222.74,24421.59
12:07:42.279,0.00,79.35,57.45,52.35,42.55,33.35,33.35,57.45,45.05,51.05,51.25,0.00,79.19,0.00,0.08,0.00,72.58,806.38,0.00,0.00,101.11,234.47,1.58,136.87,13831.67,3033.00,1234.46,3468.31,241.34,12598.74,8451.01,2287.57,23265.77,210.73,25190.78
12:07:47.279,0.00,79.65,57.45,52.25,42.55,33.35,33.35,57.45,45.15,51.05,51.25,0.00,79.20,0.00,0.06,0.00,72.71,770.92,0.00,0.00,122.55,236.70,1.18,139.97,13942.82,2994.56,1219.65,3384.03,230.77,11592.95,7787.30,2069.31,23265.41,216.05,25174.34
12:07:52.279,0.00,79.85,57.45,52.25,42.55,33.35,33.35,57.45,45.15,51.05,51.35,0.00,78.79,0.00,0.07,0.00,72.35,791.50,0.00,0.00,131.48,237.71,1.86,137.41,12461.34,2780.84,1207.76,3158.55,232.86,12114.85,8101.46,2194.17,21188.21,219.56,23234.75
12:07:57.279,0.00,79.95,57.45,52.25,42.55,33.35,33.35,57.45,45.15,51.05,51.35,0.00,79.47,0.00,0.03,0.00,72.29,783.55,0.00,0.00,121.57,236.16,0.71,138.02,14175.45,3027.37,1225.64,3458.55,235.92,12632.94,8490.12,2290.25,23642.69,216.23,25560.55
12:08:02.279,0.00,79.95,57.45,52.25,42.55,33.35,33.35,57.45,45.15,51.05,51.35,0.00,78.68,0.00,0.09,0.00,72.31,791.62,0.00,0.00,140.06,237.45,0.28,137.15,12516.32,2590.51,1191.02,2904.49,220.95,11202.92,7211.97,1847.18,20865.51,221.43,22774.70
12:08:07.279,0.00,79.75,57.55,52.25,42.55,33.35,33.35,57.55,45.15,50.95,51.25,0.00,79.69,0.00,0.07,0.00,72.45,786.29,0.00,0.00,139.35,235.25,1.09,136.14,13630.68,3078.44,1230.23,3486.84,240.50,12586.23,8442.30,2303.06,23184.12,222.45,25054.42
